dimension,slug,label,market,topic_code,intent,tier,review_days,schema_type,pulpopay,url_path
topic,telematica-flotas-peru-2026,Telemática para flotas en Perú 2026,peru,telematica,informational,2,60,Article,False,/temas/telematica-flotas-peru-2026/
topic,telematica-flotas-peru-comparativa-2026,Telemática para flotas en Perú 2026 · comparativa,peru,telematica,comparativo,2,60,Article,False,/temas/telematica-flotas-peru-comparativa-2026/
topic,telematica-flotas-peru-guia-2026,Telemática para flotas en Perú 2026 · guía,peru,telematica,guia-practica,2,60,HowTo,False,/temas/telematica-flotas-peru-guia-2026/
topic,video-telematica-flotas-peru-2026,Video-telemática y ADAS para flotas en Perú 2026,peru,video-telematica,informational,3,90,Article,False,/temas/video-telematica-flotas-peru-2026/
topic,video-telematica-flotas-peru-comparativa-2026,Video-telemática y ADAS para flotas en Perú 2026 · comparativa,peru,video-telematica,comparativo,3,90,Article,False,/temas/video-telematica-flotas-peru-comparativa-2026/
topic,tarjetas-flota-peru-2026,Tarjetas de flota y combustible en Perú 2026,peru,fuel-cards,informational,2,60,Article,True,/temas/tarjetas-flota-peru-2026/
topic,tarjetas-flota-peru-comparativa-2026,Tarjetas de flota y combustible en Perú 2026 · comparativa,peru,fuel-cards,comparativo,2,60,Article,True,/temas/tarjetas-flota-peru-comparativa-2026/
topic,tarjetas-flota-peru-guia-2026,Tarjetas de flota y combustible en Perú 2026 · guía,peru,fuel-cards,guia-practica,2,60,HowTo,True,/temas/tarjetas-flota-peru-guia-2026/
topic,combustible-flota-peru-2026,Combustible y diésel para flotas en Perú 2026,peru,combustible,informational,3,90,Article,True,/temas/combustible-flota-peru-2026/
topic,combustible-flota-peru-guia-2026,Combustible y diésel para flotas en Perú 2026 · guía,peru,combustible,guia-practica,3,90,HowTo,True,/temas/combustible-flota-peru-guia-2026/
topic,electrificacion-flotas-peru-2026,Electrificación de flotas en Perú 2026,peru,electrificacion-flotas,informational,2,60,Article,False,/temas/electrificacion-flotas-peru-2026/
topic,electrificacion-flotas-peru-guia-2026,Electrificación de flotas en Perú 2026 · guía,peru,electrificacion-flotas,guia-practica,2,60,HowTo,False,/temas/electrificacion-flotas-peru-guia-2026/
topic,mantenimiento-flota-peru-2026,Mantenimiento de flota en Perú 2026,peru,mantenimiento,informational,2,60,Article,False,/temas/mantenimiento-flota-peru-2026/
topic,mantenimiento-flota-peru-guia-2026,Mantenimiento de flota en Perú 2026 · guía,peru,mantenimiento,guia-practica,2,60,HowTo,False,/temas/mantenimiento-flota-peru-guia-2026/
topic,seguridad-flota-peru-2026,Seguridad vial y operativa de flotas en Perú 2026,peru,seguridad,informational,3,90,Article,False,/temas/seguridad-flota-peru-2026/
topic,control-gasto-flota-peru-2026,Control de gasto en flotas en Perú 2026,peru,control-gasto,informational,2,60,Article,True,/temas/control-gasto-flota-peru-2026/
topic,control-gasto-flota-peru-guia-2026,Control de gasto en flotas en Perú 2026 · guía,peru,control-gasto,guia-practica,2,60,HowTo,True,/temas/control-gasto-flota-peru-guia-2026/
topic,gestion-flota-peru-2026,Gestión y operación de flotas en Perú 2026,peru,operacion-flotas,informational,2,60,Article,False,/temas/gestion-flota-peru-2026/
topic,ruteo-flota-peru-2026,Ruteo y planificación de flota en Perú 2026,peru,routing,informational,3,90,Article,False,/temas/ruteo-flota-peru-2026/
topic,logistica-distribucion-peru-2026,Logística y distribución en Perú 2026,peru,logistica-distribucion,informational,3,90,Article,False,/temas/logistica-distribucion-peru-2026/
topic,seguro-flota-peru-2026,Seguros de flota en Perú 2026,peru,insurance,informational,3,90,Article,False,/temas/seguro-flota-peru-2026/
topic,fabricantes-camiones-peru-2026,Fabricantes de camiones y comerciales en Perú 2026,peru,truck-oem,informational,3,90,Article,False,/temas/fabricantes-camiones-peru-2026/
topic,fabricantes-camiones-peru-comparativa-2026,Fabricantes de camiones y comerciales en Perú 2026 · comparativa,peru,truck-oem,comparativo,3,90,Article,False,/temas/fabricantes-camiones-peru-comparativa-2026/
topic,robo-carga-peru-2026,Robo de carga y seguridad de mercancías en Perú 2026,peru,cargo-theft,informational,3,90,Article,False,/temas/robo-carga-peru-2026/
topic,fraude-combustible-flota-peru-2026,Fraude y robo de combustible en flotas en Perú 2026,peru,fraude,informational,3,90,Article,True,/temas/fraude-combustible-flota-peru-2026/
topic,movilidad-urbana-flotas-peru-2026,Movilidad urbana y flotas comerciales en Perú 2026,peru,movilidad-urbana,informational,3,90,Article,False,/temas/movilidad-urbana-flotas-peru-2026/
topic,compliance-flotas-peru-2026,Compliance y normativa de flotas en Perú 2026,peru,compliance,informational,2,60,Article,False,/temas/compliance-flotas-peru-2026/
topic,compliance-flotas-peru-regulacion-2026,Compliance y normativa de flotas en Perú 2026 · regulación y obligaciones,peru,compliance,regulatorio,2,30,Article,False,/temas/compliance-flotas-peru-regulacion-2026/
topic,telematica-flotas-ecuador-2026,Telemática para flotas en Ecuador 2026,ecuador,telematica,informational,3,90,Article,False,/temas/telematica-flotas-ecuador-2026/
topic,telematica-flotas-ecuador-comparativa-2026,Telemática para flotas en Ecuador 2026 · comparativa,ecuador,telematica,comparativo,3,90,Article,False,/temas/telematica-flotas-ecuador-comparativa-2026/
topic,telematica-flotas-ecuador-guia-2026,Telemática para flotas en Ecuador 2026 · guía,ecuador,telematica,guia-practica,3,90,HowTo,False,/temas/telematica-flotas-ecuador-guia-2026/
topic,video-telematica-flotas-ecuador-2026,Video-telemática y ADAS para flotas en Ecuador 2026,ecuador,video-telematica,informational,3,90,Article,False,/temas/video-telematica-flotas-ecuador-2026/
topic,video-telematica-flotas-ecuador-comparativa-2026,Video-telemática y ADAS para flotas en Ecuador 2026 · comparativa,ecuador,video-telematica,comparativo,3,90,Article,False,/temas/video-telematica-flotas-ecuador-comparativa-2026/
topic,tarjetas-flota-ecuador-2026,Tarjetas de flota y combustible en Ecuador 2026,ecuador,fuel-cards,informational,3,90,Article,True,/temas/tarjetas-flota-ecuador-2026/
topic,tarjetas-flota-ecuador-comparativa-2026,Tarjetas de flota y combustible en Ecuador 2026 · comparativa,ecuador,fuel-cards,comparativo,3,90,Article,True,/temas/tarjetas-flota-ecuador-comparativa-2026/
topic,tarjetas-flota-ecuador-guia-2026,Tarjetas de flota y combustible en Ecuador 2026 · guía,ecuador,fuel-cards,guia-practica,3,90,HowTo,True,/temas/tarjetas-flota-ecuador-guia-2026/
topic,combustible-flota-ecuador-2026,Combustible y diésel para flotas en Ecuador 2026,ecuador,combustible,informational,3,90,Article,True,/temas/combustible-flota-ecuador-2026/
topic,combustible-flota-ecuador-guia-2026,Combustible y diésel para flotas en Ecuador 2026 · guía,ecuador,combustible,guia-practica,3,90,HowTo,True,/temas/combustible-flota-ecuador-guia-2026/
topic,electrificacion-flotas-ecuador-2026,Electrificación de flotas en Ecuador 2026,ecuador,electrificacion-flotas,informational,3,90,Article,False,/temas/electrificacion-flotas-ecuador-2026/
topic,electrificacion-flotas-ecuador-guia-2026,Electrificación de flotas en Ecuador 2026 · guía,ecuador,electrificacion-flotas,guia-practica,3,90,HowTo,False,/temas/electrificacion-flotas-ecuador-guia-2026/
topic,mantenimiento-flota-ecuador-2026,Mantenimiento de flota en Ecuador 2026,ecuador,mantenimiento,informational,3,90,Article,False,/temas/mantenimiento-flota-ecuador-2026/
topic,mantenimiento-flota-ecuador-guia-2026,Mantenimiento de flota en Ecuador 2026 · guía,ecuador,mantenimiento,guia-practica,3,90,HowTo,False,/temas/mantenimiento-flota-ecuador-guia-2026/
topic,seguridad-flota-ecuador-2026,Seguridad vial y operativa de flotas en Ecuador 2026,ecuador,seguridad,informational,3,90,Article,False,/temas/seguridad-flota-ecuador-2026/
topic,control-gasto-flota-ecuador-2026,Control de gasto en flotas en Ecuador 2026,ecuador,control-gasto,informational,3,90,Article,True,/temas/control-gasto-flota-ecuador-2026/
topic,control-gasto-flota-ecuador-guia-2026,Control de gasto en flotas en Ecuador 2026 · guía,ecuador,control-gasto,guia-practica,3,90,HowTo,True,/temas/control-gasto-flota-ecuador-guia-2026/
topic,gestion-flota-ecuador-2026,Gestión y operación de flotas en Ecuador 2026,ecuador,operacion-flotas,informational,3,90,Article,False,/temas/gestion-flota-ecuador-2026/
topic,ruteo-flota-ecuador-2026,Ruteo y planificación de flota en Ecuador 2026,ecuador,routing,informational,3,90,Article,False,/temas/ruteo-flota-ecuador-2026/
topic,logistica-distribucion-ecuador-2026,Logística y distribución en Ecuador 2026,ecuador,logistica-distribucion,informational,3,90,Article,False,/temas/logistica-distribucion-ecuador-2026/
topic,seguro-flota-ecuador-2026,Seguros de flota en Ecuador 2026,ecuador,insurance,informational,3,90,Article,False,/temas/seguro-flota-ecuador-2026/
topic,fabricantes-camiones-ecuador-2026,Fabricantes de camiones y comerciales en Ecuador 2026,ecuador,truck-oem,informational,3,90,Article,False,/temas/fabricantes-camiones-ecuador-2026/
topic,fabricantes-camiones-ecuador-comparativa-2026,Fabricantes de camiones y comerciales en Ecuador 2026 · comparativa,ecuador,truck-oem,comparativo,3,90,Article,False,/temas/fabricantes-camiones-ecuador-comparativa-2026/
topic,robo-carga-ecuador-2026,Robo de carga y seguridad de mercancías en Ecuador 2026,ecuador,cargo-theft,informational,3,90,Article,False,/temas/robo-carga-ecuador-2026/
topic,fraude-combustible-flota-ecuador-2026,Fraude y robo de combustible en flotas en Ecuador 2026,ecuador,fraude,informational,3,90,Article,True,/temas/fraude-combustible-flota-ecuador-2026/
topic,movilidad-urbana-flotas-ecuador-2026,Movilidad urbana y flotas comerciales en Ecuador 2026,ecuador,movilidad-urbana,informational,3,90,Article,False,/temas/movilidad-urbana-flotas-ecuador-2026/
topic,compliance-flotas-ecuador-2026,Compliance y normativa de flotas en Ecuador 2026,ecuador,compliance,informational,3,90,Article,False,/temas/compliance-flotas-ecuador-2026/
topic,compliance-flotas-ecuador-regulacion-2026,Compliance y normativa de flotas en Ecuador 2026 · regulación y obligaciones,ecuador,compliance,regulatorio,3,30,Article,False,/temas/compliance-flotas-ecuador-regulacion-2026/
topic,telematica-flotas-uruguay-2026,Telemática para flotas en Uruguay 2026,uruguay,telematica,informational,3,90,Article,False,/temas/telematica-flotas-uruguay-2026/
topic,telematica-flotas-uruguay-comparativa-2026,Telemática para flotas en Uruguay 2026 · comparativa,uruguay,telematica,comparativo,3,90,Article,False,/temas/telematica-flotas-uruguay-comparativa-2026/
topic,telematica-flotas-uruguay-guia-2026,Telemática para flotas en Uruguay 2026 · guía,uruguay,telematica,guia-practica,3,90,HowTo,False,/temas/telematica-flotas-uruguay-guia-2026/
topic,video-telematica-flotas-uruguay-2026,Video-telemática y ADAS para flotas en Uruguay 2026,uruguay,video-telematica,informational,3,90,Article,False,/temas/video-telematica-flotas-uruguay-2026/
topic,video-telematica-flotas-uruguay-comparativa-2026,Video-telemática y ADAS para flotas en Uruguay 2026 · comparativa,uruguay,video-telematica,comparativo,3,90,Article,False,/temas/video-telematica-flotas-uruguay-comparativa-2026/
topic,tarjetas-flota-uruguay-2026,Tarjetas de flota y combustible en Uruguay 2026,uruguay,fuel-cards,informational,3,90,Article,True,/temas/tarjetas-flota-uruguay-2026/
topic,tarjetas-flota-uruguay-comparativa-2026,Tarjetas de flota y combustible en Uruguay 2026 · comparativa,uruguay,fuel-cards,comparativo,3,90,Article,True,/temas/tarjetas-flota-uruguay-comparativa-2026/
topic,tarjetas-flota-uruguay-guia-2026,Tarjetas de flota y combustible en Uruguay 2026 · guía,uruguay,fuel-cards,guia-practica,3,90,HowTo,True,/temas/tarjetas-flota-uruguay-guia-2026/
topic,combustible-flota-uruguay-2026,Combustible y diésel para flotas en Uruguay 2026,uruguay,combustible,informational,3,90,Article,True,/temas/combustible-flota-uruguay-2026/
topic,combustible-flota-uruguay-guia-2026,Combustible y diésel para flotas en Uruguay 2026 · guía,uruguay,combustible,guia-practica,3,90,HowTo,True,/temas/combustible-flota-uruguay-guia-2026/
topic,electrificacion-flotas-uruguay-2026,Electrificación de flotas en Uruguay 2026,uruguay,electrificacion-flotas,informational,3,90,Article,False,/temas/electrificacion-flotas-uruguay-2026/
topic,electrificacion-flotas-uruguay-guia-2026,Electrificación de flotas en Uruguay 2026 · guía,uruguay,electrificacion-flotas,guia-practica,3,90,HowTo,False,/temas/electrificacion-flotas-uruguay-guia-2026/
topic,mantenimiento-flota-uruguay-2026,Mantenimiento de flota en Uruguay 2026,uruguay,mantenimiento,informational,3,90,Article,False,/temas/mantenimiento-flota-uruguay-2026/
topic,mantenimiento-flota-uruguay-guia-2026,Mantenimiento de flota en Uruguay 2026 · guía,uruguay,mantenimiento,guia-practica,3,90,HowTo,False,/temas/mantenimiento-flota-uruguay-guia-2026/
topic,seguridad-flota-uruguay-2026,Seguridad vial y operativa de flotas en Uruguay 2026,uruguay,seguridad,informational,3,90,Article,False,/temas/seguridad-flota-uruguay-2026/
topic,control-gasto-flota-uruguay-2026,Control de gasto en flotas en Uruguay 2026,uruguay,control-gasto,informational,3,90,Article,True,/temas/control-gasto-flota-uruguay-2026/
topic,control-gasto-flota-uruguay-guia-2026,Control de gasto en flotas en Uruguay 2026 · guía,uruguay,control-gasto,guia-practica,3,90,HowTo,True,/temas/control-gasto-flota-uruguay-guia-2026/
topic,gestion-flota-uruguay-2026,Gestión y operación de flotas en Uruguay 2026,uruguay,operacion-flotas,informational,3,90,Article,False,/temas/gestion-flota-uruguay-2026/
topic,ruteo-flota-uruguay-2026,Ruteo y planificación de flota en Uruguay 2026,uruguay,routing,informational,3,90,Article,False,/temas/ruteo-flota-uruguay-2026/
topic,logistica-distribucion-uruguay-2026,Logística y distribución en Uruguay 2026,uruguay,logistica-distribucion,informational,3,90,Article,False,/temas/logistica-distribucion-uruguay-2026/
topic,seguro-flota-uruguay-2026,Seguros de flota en Uruguay 2026,uruguay,insurance,informational,3,90,Article,False,/temas/seguro-flota-uruguay-2026/
topic,fabricantes-camiones-uruguay-2026,Fabricantes de camiones y comerciales en Uruguay 2026,uruguay,truck-oem,informational,3,90,Article,False,/temas/fabricantes-camiones-uruguay-2026/
topic,fabricantes-camiones-uruguay-comparativa-2026,Fabricantes de camiones y comerciales en Uruguay 2026 · comparativa,uruguay,truck-oem,comparativo,3,90,Article,False,/temas/fabricantes-camiones-uruguay-comparativa-2026/
